id,target
1902.00976,4
2401.07483,2
2306.05169,4
2009.08385,1
1711.04793,4
1805.05696,1
2007.08219,3
0705.0647,3
2312.09146,3
2010.16382,3
2202.09391,4
1712.03553,4
2002.07675,3
1004.5524,2
1509.08894,1
2402.14100,2
1507.00344,3
2010.07417,1
1010.3189,3
2312.07757,4
2301.03517,2
1902.09205,2
1810.08581,4
2006.14126,4
1912.04146,4
2304.10802,2
2304.08542,3
2103.06471,4
2306.11025,2
1001.0615,2
1701.02649,2
1207.1942,3
1107.0170,2
1904.07444,4
hep-ph/0010254,3
2109.09977,4
hep-ex/0009044,3
2306.08157,2
2105.01008,4
0810.4282,3
2104.00835,4
2307.12922,1
2305.00009,1
1506.01533,3
2201.13267,4
math/0407060,2
2202.05946,4
2402.15892,4
1001.5421,2
1508.01661,2
0706.3614,3
1607.08129,1
1711.00708,2
1708.05319,2
0809.1216,3
1310.4586,3
1609.02535,1
2102.02877,2
1404.3160,2
0903.3670,3
2009.02822,1
1901.00834,2
2303.07941,2
2006.14125,3
2010.08825,4
1608.02550,2
1302.0285,3
2309.01711,1
2007.11529,3
2006.11426,2
1608.07967,1
hep-ex/0110064,3
1105.0042,2
2401.11899,4
2312.07450,1
2301.06665,4
1807.08097,4
1710.04139,3
0803.0999,1
2107.08449,3
2401.01064,4
2308.02914,2
astro-ph/0104008,3
1904.01566,2
2402.11418,3
1305.1375,1
2301.13037,4
2206.05241,4
1708.07509,2
1809.08890,1
2212.09193,4
1609.00248,3
1401.8178,3
1903.09683,2
1406.2693,3
0804.2534,3
1210.5390,2
2312.05700,4
1811.11379,2
1807.08551,3
astro-ph/9710215,3
2203.12431,4
2102.03385,3
0807.1489,3
2304.09939,2
1808.09113,1
2101.05379,4
1912.07899,3
2301.06283,4
2309.03740,4
1406.4483,1
2212.12318,2
1910.13301,4
1306.0966,2
2110.02419,4
1803.00261,2
1709.05519,2
2006.07621,3
1111.6067,2
2301.10898,2
1811.07860,2
2304.06828,4
1810.13069,4
2111.06221,3
2010.04855,4
1911.07103,4
0810.1059,2
1501.02836,3
2311.14588,2
1404.2857,3
1807.03229,2
1304.6395,3
astro-ph/0608703,3
2003.05708,2
2108.10419,1
1902.02628,4
1712.00388,3
1302.3169,2
1611.02556,2
2211.15241,4
1909.09320,4
2201.06074,1
2302.05670,3
2111.13943,1
2002.03295,2
2110.10480,4
2203.06714,1
2010.10961,4
1807.03876,1
2305.09998,4
2106.02785,1
0809.5225,1
astro-ph/0211180,3
1703.07513,2
2211.06710,4
1511.04935,2
2105.01522,3
hep-ph/0407068,3
1501.04260,1
1405.7372,3
1908.03907,2
2003.02539,4
1607.04266,3
2102.12666,4
2106.00757,1
0712.3738,3
1402.1281,2
gr-qc/9811003,3
1806.04823,4
2006.06776,4
2112.12278,1
1806.01070,2
1205.6193,2
2301.02754,2
1004.1726,2
2005.10951,1
cond-mat/0502399,3
1004.1576,2
2102.03876,1
2109.08261,1
2305.09052,4
1607.00699,4
2306.11689,4
1606.09545,1
2307.04109,1
2310.07249,1
0906.5173,1
1603.08114,2
astro-ph/9611144,3
1603.09326,4
1211.6088,3
2104.10205,4
1910.09510,1
2011.08011,2
2302.06559,4
1703.03132,1
2311.06641,4
1507.07162,2
0712.0537,3
2210.04523,4
2306.05803,2
astro-ph/0109111,3
0803.0465,1
2003.07188,3
hep-th/0602188,3
2205.04604,2
1810.05094,2
1302.2782,3
2007.14229,1
2309.06693,4
0901.2378,1
1510.04841,2
1607.01110,2
1204.0305,2
2112.06708,2
1401.5257,3
2103.16918,2
1701.08443,1
2303.11118,2
2303.17564,2
2303.10642,1
1402.0910,2
1108.5440,3
1705.08217,1
2007.06885,3
cond-mat/0601284,3
2006.11335,3
1502.00358,2
0905.0220,2
2010.13892,2
2302.11829,4
1711.03288,3
astro-ph/0001398,3
1509.06926,1
2011.04545,2
2303.13611,1
gr-qc/0605053,3
1905.06721,2
2110.15102,2
1708.02809,1
1703.00125,1
1408.6697,3
2310.08115,4
1801.05305,4
0904.4656,3
2309.14160,4
2108.10504,2
1801.00369,4
2402.02482,4
2107.05592,2
2105.08664,2
2011.00257,1
1604.08037,2
1508.00684,1
2310.14723,3
0704.2358,3
1911.12243,3
1909.00294,4
1208.2865,1
0910.1883,3
hep-th/9703144,3
2302.13656,4
2008.00747,4
1404.7549,1
